finaldays,Date,Teams,Side,Opponent,Won,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Pick1,Pick2,Pick3,Pick4,Pick5,Pick6,Ban7,Ban8,Ban9,Ban10,Pick7,Pick8,Pick9,Pick10
-413.436875,2024-08-10T16:07:57.686Z,Team BDS,red,Fnatic,FALSE,Ashe,Vi,Rell,Ezreal,Zeri,Kennen,Miss Fortune,Leona,Sejuani,Brand,Braum,Ziggs,Renekton,Jayce,Yone,Olaf,Lucian,K'Sante,Azir,Camille
-413.436875,2024-08-10T16:54:47.236Z,Team BDS,red,Fnatic,FALSE,Ashe,Vi,Rell,Ezreal,Zeri,Miss Fortune,Nidalee,Lillia,Corki,Yone,Renekton,Ornn,Leona,Jinx,Braum,Nautilus,Jhin,Kai'Sa,Rakan,Alistar
-406.436875,2024-08-17T15:07:44.766Z,Team BDS,red,SK Gaming,TRUE,Ashe,Miss Fortune,Zeri,Kennen,Alistar,Gnar,Rell,Ezreal,Maokai,Rumble,Lucian,Rakan,Vi,Azir,Sejuani,Viktor,Cassiopeia,Kai'Sa,Nocturne,K'Sante
-406.436875,2024-08-17T16:01:05.977Z,Team BDS,blue,SK Gaming,TRUE,Miss Fortune,Zeri,Gnar,Rell,Vi,Maokai,Sejuani,Rumble,Ezreal,Ashe,Corki,Leona,Braum,LeBlanc,Renata Glasc,Azir,Poppy,Alistar,Cassiopeia,Smolder
-406.436875,2024-08-17T16:48:23.433Z,Team BDS,blue,SK Gaming,TRUE,Miss Fortune,Rell,Gnar,Ashe,Vi,Corki,Maokai,Zeri,Sejuani,Jinx,Lucian,Azir,Nautilus,Rakan,Braum,Renekton,K'Sante,Kennen,Alistar,Lulu
-400.436875,2024-08-23T15:08:48.439Z,Team BDS,red,G2 Esports,TRUE,Vi,Azir,Braum,Draven,Rell,Kalista,Ashe,Corki,Maokai,Ivern,Nautilus,Ezreal,Tristana,Varus,Smolder,Rumble,Rakan,Renekton,Zeri,Dr. Mundo
-400.436875,2024-08-23T16:00:44.352Z,Team BDS,red,G2 Esports,TRUE,Vi,Azir,Braum,Draven,Maokai,Poppy,Rell,Corki,Sejuani,Brand,Miss Fortune,Ashe,Tristana,Renata Glasc,Lucian,Renekton,Rakan,Aatrox,Zeri,Rumble
-400.436875,2024-08-23T17:04:08.143Z,Team BDS,red,G2 Esports,FALSE,Vi,Azir,Rell,Miss Fortune,Maokai,Draven,Ashe,Corki,Sejuani,Ivern,Tristana,Ezreal,Nautilus,Rakan,Leona,Smolder,Braum,K'Sante,Seraphine,Olaf
-400.436875,2024-08-23T17:51:06.734Z,Team BDS,red,G2 Esports,FALSE,Vi,Azir,Rell,Miss Fortune,Braum,Tristana,Ashe,Corki,Maokai,Smolder,Nautilus,Ezreal,Ivern,Rakan,Sejuani,Varus,Alistar,Zyra,K'Sante,Rumble
-400.436875,2024-08-23T18:50:55.771Z,Team BDS,red,G2 Esports,FALSE,Vi,Azir,Rell,Miss Fortune,Braum,Corki,Ashe,Ezreal,Maokai,Nautilus,K'Sante,Rakan,Ivern,Olaf,Zyra,Lucian,Dr. Mundo,Brand,Tristana,Cassiopeia
-253.495,2025-01-18T18:10:14.915Z,Team BDS,red,Team Vitality,FALSE,Varus,Skarner,K'Sante,Viktor,Maokai,Elise,Corki,Renekton,Sejuani,Ivern,Jax,Azir,Leona,Ashe,Kalista,Blitzcrank,Rell,Taliyah,Alistar,Miss Fortune
-252.495,2025-01-19T20:24:53.889Z,Team BDS,red,G2 Esports,TRUE,Zyra,Skarner,Maokai,Corki,Gnar,Viktor,Vi,K'Sante,Varus,Kalista,Renata Glasc,Sejuani,Aurora,Cassiopeia,Gragas,Neeko,Seraphine,Ambessa,Sylas,Orianna
-251.495,2025-01-20T17:07:47.897Z,Team BDS,blue,Rogue,TRUE,Garen,Skarner,Azir,Viktor,Orianna,Varus,Corki,Kalista,Sejuani,Maokai,K'Sante,Olaf,Ezreal,Renata Glasc,Jinx,Alistar,Cassiopeia,Rell,Hwei,Leona
-246.495,2025-01-25T18:08:36.667Z,Team BDS,blue,Team Heretics,FALSE,Jayce,Skarner,Vi,Maokai,Ivern,Viktor,Sejuani,K'Sante,Varus,Ezreal,Corki,Rell,Rumble,Orianna,Gnar,Wukong,Zyra,Alistar,Renekton,Smolder
-245.495,2025-01-26T20:38:20.781Z,Team BDS,blue,Movistar KOI,FALSE,Corki,Skarner,Vi,Maokai,Jayce,Varus,K'Sante,Ambessa,Zyra,Viktor,Sejuani,Yone,Alistar,Kalista,Ashe,Braum,Ezreal,Rell,Jinx,Leona
-244.495,2025-01-27T18:02:25.988Z,Team BDS,red,Fnatic,FALSE,Zyra,Skarner,K'Sante,Maokai,Poppy,Ezreal,Vi,Varus,Nidalee,Kalista,Rell,Renekton,Orianna,Alistar,Ambessa,Corki,Braum,Rumble,Smolder,Jayce
-240.05812500000002,2025-02-01T17:08:49.173Z,Team BDS,red,SK Gaming,TRUE,Zyra,Skarner,Ambessa,Maokai,Gnar,K'Sante,Nidalee,Varus,Viktor,Xin Zhao,Jayce,Ezreal,Jax,Kalista,Poppy,Rell,Ashe,Braum,Rumble,NA
-239.05812500000002,2025-02-02T17:57:31.728Z,Team BDS,blue,GIANTX,FALSE,K'Sante,Skarner,Vi,Zyra,Sejuani,Nidalee,Maokai,Orianna,Kalista,Varus,Ambessa,Nocturne,Galio,Renata Glasc,Poppy,Rell,Renekton,Rumble,Leona,Gragas
-238.05812500000002,2025-02-03T18:47:07.257Z,Team BDS,red,Karmine Corp,TRUE,Varus,Skarner,Ambessa,Maokai,K'Sante,Vi,Jayce,Ezreal,Zyra,Nidalee,Leona,Rell,Jhin,Corki,Kalista,Sion,Ornn,Kai'Sa,Yone,Aurora
-225.05812500000002,2025-02-16T17:07:51.521Z,Team BDS,red,Movistar KOI,FALSE,Mel,Skarner,Maokai,Vi,Nidalee,Nocturne,Zyra,Ambessa,Viego,K'Sante,Rell,Aurora,Yone,Alistar,Ezreal,Poppy,Corki,Azir,Kalista,Rakan
-225.05812500000002,2025-02-16T17:59:41.101Z,Team BDS,blue,Movistar KOI,FALSE,Vi,Skarner,Nocturne,Mel,Braum,Jayce,Maokai,Yone,Sejuani,Tristana,Varus,Ezreal,Elise,Leona,Poppy,Ornn,Nautilus,Rumble,Renata Glasc,Karma
-219.05812500000002,2025-02-22T17:08:45.040Z,Team BDS,red,Team Vitality,TRUE,Nidalee,Skarner,Mel,Maokai,Aurora,Zyra,Azir,Ambessa,Corki,Vi,K'Sante,Sejuani,Kalista,Taliyah,Poppy,Rell,Viktor,Ezreal,Leona,Rakan
-219.05812500000002,2025-02-22T17:59:25.155Z,Team BDS,red,Team Vitality,FALSE,Nidalee,Skarner,Aurora,Maokai,Mel,Zyra,Wukong,Xin Zhao,Orianna,Ahri,Gragas,Varus,Sivir,Gnar,Kalista,Poppy,Rell,Zeri,Lulu,Sion
-219.05812500000002,2025-02-22T18:57:00.130Z,Team BDS,blue,Team Vitality,TRUE,Nocturne,Zyra,Kalista,Skarner,Pantheon,Tristana,Maokai,Ivern,Mel,Jayce,Rumble,Nautilus,Alistar,Yone,Jinx,Draven,Gnar,Sivir,Blitzcrank,Kai'Sa
-218.05812500000002,2025-02-23T17:08:52.336Z,Team BDS,red,Fnatic,FALSE,Nidalee,Kalista,Ambessa,Vi,Maokai,Azir,Zyra,Ezreal,Skarner,Corki,K'Sante,Aurora,Kai'Sa,Rumble,Rell,Poppy,Garen,Xayah,Rakan,Nautilus
-218.05812500000002,2025-02-23T18:15:10.649Z,Team BDS,blue,Fnatic,TRUE,Vi,Maokai,Kalista,Azir,Nocturne,Ambessa,Nidalee,Rumble,Sejuani,Jayce,Rell,Yone,Varus,Poppy,Jax,Braum,Kai'Sa,Ornn,Zeri,Galio
-218.05812500000002,2025-02-23T19:05:50.620Z,Team BDS,red,Fnatic,FALSE,Varus,Kalista,Maokai,Vi,Lulu,Taliyah,Azir,Ambessa,Xin Zhao,Pantheon,Poppy,Syndra,Twitch,Blitzcrank,Caitlyn,Elise,Jinx,Leona,Jhin,Braum
-179.62125000000003,2025-03-31T15:08:58.139Z,Team BDS,blue,Rogue,FALSE,Aurora,Zyra,Gwen,Rumble,Azir,Naafiri,Maokai,Ezreal,Skarner,Rell,Varus,Alistar,Sylas,Viktor,Jayce,Garen,Orianna,K'Sante,Taliyah,Gnar
-179.62125000000003,2025-03-31T16:07:26.108Z,Team BDS,red,Rogue,TRUE,Zyra,Aurora,Rumble,Azir,Sejuani,Viktor,Corki,Nidalee,Jayce,Vi,Gwen,Jax,Braum,Leona,Syndra,Nautilus,Rakan,Ahri,Bard,Xayah
-179.62125000000003,2025-03-31T17:02:53.361Z,Team BDS,blue,Rogue,TRUE,Aurora,Zyra,Azir,Rumble,Sejuani,Tristana,Viktor,Ashe,Pantheon,Xin Zhao,Jhin,Braum,Gragas,Syndra,Leona,Olaf,LeBlanc,Karma,Ambessa,Volibear
-175.184375,2025-04-05T14:08:28.170Z,Team BDS,blue,Karmine Corp,FALSE,Varus,Nidalee,Jayce,Rumble,Azir,Gwen,Zyra,Maokai,Kalista,Ashe,Gnar,Ambessa,Rell,Renata Glasc,Yone,Viktor,Taliyah,Leona,Lucian,Braum
-175.184375,2025-04-05T15:01:33.767Z,Team BDS,red,Karmine Corp,FALSE,Nidalee,Jayce,Gwen,Azir,Sejuani,Skarner,Rumble,Viktor,Xin Zhao,Vi,Yone,K'Sante,Rakan,Poppy,Varus,Xayah,Rell,Alistar,Kai'Sa,Sivir
-174.184375,2025-04-06T15:08:29.422Z,Team BDS,blue,SK Gaming,TRUE,Ezreal,Nidalee,Ivern,Maokai,Vi,Rumble,Skarner,Varus,Jayce,Rell,Azir,Lillia,Ambessa,Alistar,Kai'Sa,Nautilus,Leona,Jhin,Gnar,Yone
-174.184375,2025-04-06T16:02:04.134Z,Team BDS,blue,SK Gaming,TRUE,Ezreal,Nidalee,Orianna,Rumble,Viktor,Ashe,Maokai,Corki,Sejuani,Gwen,Miss Fortune,Akali,Tristana,Braum,Lucian,Kalista,Nautilus,Alistar,Taliyah,Hwei
-168.184375,2025-04-12T12:07:54.108Z,Team BDS,red,Team Heretics,FALSE,Nidalee,Maokai,Rumble,Ezreal,Zyra,Vi,Varus,Skarner,Corki,Sejuani,Azir,Taliyah,Leona,Jayce,Braum,Renekton,Rell,Ambessa,Renata Glasc,Gwen
-168.184375,2025-04-12T13:10:10.094Z,Team BDS,blue,Team Heretics,TRUE,Vi,Maokai,Ezreal,Nidalee,Naafiri,Zyra,Rumble,Aurora,Pantheon,Xin Zhao,Viktor,Yone,Jhin,Braum,Miss Fortune,Senna,Nautilus,Sivir,Alistar,Seraphine
-168.184375,2025-04-12T14:02:00.967Z,Team BDS,red,Team Heretics,FALSE,Nidalee,Vi,Zyra,Ezreal,Jayce,Maokai,Naafiri,Miss Fortune,Lillia,Gnar,Ashe,Leona,Braum,Tristana,Cho'Gath,Lucian,Sion,Rakan,Ahri,Ryze
-167.184375,2025-04-13T17:00:29.636Z,Team BDS,blue,Movistar KOI,FALSE,Vi,Maokai,Yone,Jayce,Aurora,Rell,Rumble,Varus,Azir,Skarner,Taliyah,Ivern,Jhin,Braum,Miss Fortune,Leona,Ezreal,Nautilus,Ashe,Alistar
-167.184375,2025-04-13T17:50:15.541Z,Team BDS,red,Movistar KOI,FALSE,Jayce,Yone,Nidalee,Vi,Jax,Maokai,Gwen,Zyra,Gnar,Rell,Miss Fortune,Jhin,Sejuani,Poppy,Naafiri,Leona,Braum,Xin Zhao,Aurora,Viktor
-160.184375,2025-04-20T17:13:27.444Z,Team BDS,blue,G2 Esports,TRUE,Kalista,Varus,Rell,Jayce,Ivern,Rumble,Maokai,Taliyah,Dr. Mundo,Tristana,Gnar,Yasuo,Braum,Miss Fortune,Poppy,Alistar,Nautilus,Leona,Ziggs,Kai'Sa
-160.184375,2025-04-20T18:14:28.415Z,Team BDS,red,G2 Esports,TRUE,Nidalee,Kalista,Rumble,Varus,Jayce,Azir,Ezreal,Viktor,Xin Zhao,Hwei,Alistar,Rakan,Ivern,Miss Fortune,Pantheon,Xayah,Zeri,Vi,Renekton,Ornn
-152.184375,2025-04-28T17:09:11.987Z,Team BDS,red,Team Vitality,FALSE,Xin Zhao,Jayce,Maokai,Varus,Jax,Yone,Rumble,Pantheon,Ashe,Naafiri,Taliyah,Ornn,Rell,Viktor,Ezreal,Sylas,Azir,Jhin,Alistar,Seraphine
-152.184375,2025-04-28T18:06:52.231Z,Team BDS,red,Team Vitality,TRUE,Xin Zhao,Jayce,Maokai,Varus,Jax,Gwen,Miss Fortune,Sejuani,Corki,Wukong,Yone,Orianna,Viktor,Renekton,Leona,Poppy,Rell,Rakan,Ahri,Gnar
-152.184375,2025-04-28T19:02:51.707Z,Team BDS,red,Team Vitality,FALSE,Maokai,Jayce,Ziggs,Viktor,Jax,Gwen,Xin Zhao,Varus,Nidalee,Kai'Sa,Ryze,Renekton,Ambessa,Leona,Braum,Nautilus,Tristana,Neeko,Aatrox,Blitzcrank
-146.7475,2025-05-03T15:09:25.481Z,Team BDS,red,Fnatic,FALSE,Jayce,Yone,Varus,Azir,Viktor,Ezreal,Taliyah,Rumble,Xin Zhao,Pantheon,Gwen,Tristana,Nautilus,Renata Glasc,Kalista,Poppy,Jhin,Kai'Sa,Rell,Rakan
-146.7475,2025-05-03T16:14:34.308Z,Team BDS,red,Fnatic,FALSE,Jayce,Yone,Maokai,Azir,Poppy,Viktor,Vi,Orianna,Varus,Kalista,Aurelion Sol,Nocturne,Renata Glasc,Ambessa,Gnar,Nautilus,Shen,Neeko,Gragas,Alistar
-145.7475,2025-05-04T15:08:22.869Z,Team BDS,red,GIANTX,FALSE,Jayce,Yone,Maokai,Nidalee,Xin Zhao,Kalista,Varus,Nocturne,Orianna,Rumble,Skarner,Gnar,Viktor,Ezreal,Rell,Neeko,Jhin,Alistar,Akali,Rakan
-145.7475,2025-05-04T16:13:54.359Z,Team BDS,red,GIANTX,FALSE,Maokai,Yone,Xin Zhao,Nidalee,Jayce,Kalista,Taliyah,Sejuani,Azir,Vi,Jax,Shen,Neeko,Miss Fortune,Kai'Sa,Xayah,Zeri,Nautilus,Lucian,Rell
-55.436874999999986,2025-08-03T15:09:08.370Z,Team BDS,blue,SK Gaming,TRUE,Gwen,Varus,Sion,Vi,Ezreal,Maokai,Wukong,Rumble,Trundle,Aurora,Jinx,Azir,Rakan,Jhin,Taliyah,Lucian,Corki,Rell,Sylas,Nautilus
-55.436874999999986,2025-08-03T16:08:32.834Z,Team BDS,red,SK Gaming,TRUE,Maokai,Gwen,Taliyah,Sion,Varus,Vi,Ryze,Sejuani,Jayce,Pantheon,Ambessa,Viktor,Ezreal,Sivir,Neeko,Yunara,Aphelios,Kai'Sa,Leona,Braum
-48.436874999999986,2025-08-10T15:13:03.313Z,Team BDS,red,Fnatic,FALSE,Pantheon,Wukong,Trundle,Gwen,Vi,Azir,Rumble,Sion,Xin Zhao,Jarvan IV,Ryze,Viktor,Yone,Thresh,Neeko,Poppy,Aphelios,Varus,Alistar,Rakan
-48.436874999999986,2025-08-10T16:02:00.737Z,Team BDS,red,Fnatic,FALSE,Pantheon,Wukong,Trundle,Gwen,Vi,K'Sante,Yunara,Jayce,Sejuani,Azir,Poppy,Taliyah,Ornn,Jinx,Rell,Nautilus,Smolder,Neeko,Yorick,Karma
-40.436874999999986,2025-08-18T17:51:56.768Z,Team BDS,red,G2 Esports,FALSE,Rumble,Varus,Gwen,Pantheon,Taliyah,Sion,Yunara,Corki,Nautilus,Trundle,Braum,Azir,LeBlanc,Ivern,Jax,Neeko,Wukong,Annie,K'Sante,Ambessa
-40.436874999999986,2025-08-18T18:48:31.421Z,Team BDS,red,G2 Esports,FALSE,Rumble,Varus,Gwen,Pantheon,Neeko,Sion,Orianna,Sejuani,Viktor,Xayah,Rakan,Aphelios,Jarvan IV,Jayce,Gnar,Jax,Dr. Mundo,Poppy,Blitzcrank,NA
-33.436874999999986,2025-08-25T16:51:17.986Z,Team BDS,blue,Team Heretics,FALSE,Vi,Maokai,Varus,Azir,Rakan,Yunara,Wukong,Jayce,Sejuani,Sion,Orianna,Gwen,Jinx,Alistar,Sivir,Poppy,Corki,Rell,Kai'Sa,Nautilus
-33.436874999999986,2025-08-25T17:47:29.572Z,Team BDS,red,Team Heretics,TRUE,Maokai,Varus,Viktor,Azir,Trundle,Yunara,Rumble,Aurora,Vi,Xayah,Rakan,Alistar,Poppy,Jinx,Nocturne,Sivir,Taliyah,Sylas,Xin Zhao,Aphelios
-33.436874999999986,2025-08-25T18:48:51.833Z,Team BDS,red,Team Heretics,FALSE,Maokai,Varus,Trundle,Yunara,Viktor,Azir,K'Sante,Skarner,Ambessa,Leona,Yone,Neeko,Zyra,Sivir,Ivern,Jinx,Ryze,Brand,Ezreal,Zeri
-22,2025-09-06T15:11:06.267Z,Team BDS,red,GIANTX,FALSE,Taliyah,Yunara,Rumble,Sion,Maokai,K'Sante,Azir,Ziggs,Ezreal,Kai'Sa,Vi,Wukong,Neeko,Braum,Nautilus,Renekton,Ambessa,Yorick,Rakan,Bard
-22,2025-09-06T16:01:45.059Z,Team BDS,blue,GIANTX,FALSE,Neeko,Orianna,Trundle,Sion,Sejuani,Rumble,Yunara,Corki,Annie,Aurora,Braum,Rell,Pantheon,Nocturne,Jayce,Gwen,Xin Zhao,Jax,Viktor,K'Sante
-22,2025-09-06T16:55:33.768Z,Team BDS,red,GIANTX,FALSE,Jayce,Rumble,Galio,Orianna,Trundle,Sion,Varus,Taliyah,Jhin,Yone,Maokai,Pantheon,Gwen,Neeko,Nautilus,Ornn,Aatrox,Gnar,Alistar,Gragas
-623.495,2024-01-13T20:21:00Z,Team Heretics,red,MAD Lions,FALSE,Neeko,Ashe,Tristana,Caitlyn,Milio,Kalista,LeBlanc,Ryze,Lucian,Aphelios,Xin Zhao,Nami,Nautilus,Poppy,Rumble,Jax,Vi,Renata Glasc,Gwen,Gragas
-622.495,2024-01-14T20:46:00Z,Team Heretics,red,Rogue,TRUE,Milio,Caitlyn,Rumble,LeBlanc,Gragas,Renata Glasc,Azir,Xin Zhao,Varus,Kalista,Rell,Akali,Gwen,Heimerdinger,Jax,Nautilus,K'Sante,Aatrox,Maokai,Bard
-621.495,2024-01-15T18:04:00Z,Team Heretics,blue,GIANTX,TRUE,Neeko,Nocturne,Kalista,LeBlanc,Poppy,Rumble,Varus,Ashe,Sejuani,Xin Zhao,Akali,Rakan,Renata Glasc,Jax,K'Sante,Renekton,Azir,Gnar,Bard,Aatrox
-616.495,2024-01-20T16:55:00Z,Team Heretics,blue,SK Gaming,TRUE,Jax,Akali,Milio,Varus,Kalista,K'Sante,Xin Zhao,Aphelios,Nocturne,Senna,Seraphine,Rumble,Tristana,Blitzcrank,Azir,Neeko,Rakan,Udyr,Corki,Gragas
-615.495,2024-01-21T17:51:00Z,Team Heretics,red,G2 Esports,FALSE,Senna,Draven,Akali,Kalista,Seraphine,Ashe,Varus,Azir,Xin Zhao,Lillia,K'Sante,Jhin,Lucian,Gwen,Corki,Rumble,Poppy,Nautilus,Tristana,Braum
-614.495,2024-01-22T19:34:00Z,Team Heretics,blue,Karmine Corp,TRUE,Caitlyn,Seraphine,Kalista,Varus,Lucian,Akali,Azir,Corki,Aphelios,Draven,K'Sante,Sion,Blitzcrank,Renata Glasc,Vi,Braum,Lillia,Milio,Jarvan IV,Lulu
-609.495,2024-01-27T16:06:00Z,Team Heretics,red,Team BDS,FALSE,Draven,Ashe,Seraphine,Blitzcrank,Senna,Neeko,Azir,Varus,Rumble,Vi,Jhin,Tristana,Olaf,Maokai,Karma,Renata Glasc,Nautilus,K'Sante,Rell,Trundle
-608.495,2024-01-28T16:06:00Z,Team Heretics,blue,Team Vitality,FALSE,K'Sante,Senna,Maokai,Ashe,LeBlanc,Poppy,Akali,Varus,Rell,Kalista,Udyr,Renata Glasc,Xin Zhao,Jax,Jarvan IV,Rumble,Gnar,Hwei,Lee Sin,Kai'Sa
-607.495,2024-01-29T17:52:00Z,Team Heretics,red,Fnatic,FALSE,Draven,K'Sante,Akali,Neeko,Seraphine,Lucian,Kalista,Varus,Azir,Vi,Rumble,Udyr,LeBlanc,Poppy,Tristana,Xin Zhao,Jarvan IV,Corki,Blitzcrank,Nautilus
-603.058125,2024-02-03T16:01:00Z,Team Heretics,red,Team BDS,FALSE,Draven,Azir,Seraphine,Vi,Karma,Ashe,Varus,Ezreal,Maokai,Orianna,Xin Zhao,Kalista,Blitzcrank,Renata Glasc,K'Sante,Ryze,Bard,Nautilus,Rumble,Udyr
-603.058125,2024-02-03T16:01:00Z,Team Heretics,red,Team BDS,FALSE,Draven,Azir,Seraphine,Ashe,Karma,Xin Zhao,Varus,Kalista,Vi,Poppy,Orianna,Neeko,Darius,Renata Glasc,Olaf,Udyr,K'Sante,Garen,Nautilus,Blitzcrank
-596.058125,2024-02-10T16:01:00Z,Team Heretics,red,SK Gaming,TRUE,Karma,Jax,Brand,Rumble,Seraphine,Renata Glasc,Kalista,K'Sante,Azir,Zac,Xin Zhao,Varus,Hwei,Poppy,Blitzcrank,Ashe,Maokai,Sylas,Nautilus,Braum
-596.058125,2024-02-10T16:01:00Z,Team Heretics,red,SK Gaming,FALSE,Karma,Jax,Brand,Rumble,Seraphine,Renata Glasc,Kalista,K'Sante,Azir,Maokai,Gnar,Varus,Blitzcrank,Ashe,Vi,Nautilus,Xin Zhao,Rakan,Taliyah,Milio
-596.058125,2024-02-10T16:01:00Z,Team Heretics,blue,SK Gaming,FALSE,Jax,Karma,Maokai,Seraphine,Renata Glasc,Brand,Kalista,Draven,Rell,Vi,Nautilus,Azir,Akali,K'Sante,Rumble,Alistar,Poppy,Hwei,Gnar,Malphite
-566.62125,2024-03-09T16:10:00Z,Team Heretics,red,Team Vitality,FALSE,Orianna,Jayce,Ashe,Senna,Vi,Rumble,Smolder,Varus,Nautilus,Taliyah,Braum,Karma,Renekton,Xin Zhao,Maokai,Gragas,Sejuani,Rell,Twisted Fate,Wukong
-565.62125,2024-03-10T16:57:00Z,Team Heretics,blue,Rogue,TRUE,Hwei,Orianna,Volibear,Smolder,Senna,Kalista,Taliyah,Ziggs,Nautilus,Zeri,Vi,Tristana,Gragas,Maokai,Rakan,Gnar,Sejuani,K'Sante,Rell,Renekton
-564.62125,2024-03-11T18:16:00Z,Team Heretics,blue,Fnatic,TRUE,Kalista,Orianna,Ashe,Draven,Hwei,Taliyah,Smolder,Volibear,Ahri,Neeko,Nautilus,Rell,Vi,Kai'Sa,Xin Zhao,Twisted Fate,Zeri,Aatrox,Lee Sin,Renekton
-559.62125,2024-03-16T17:45:00Z,Team Heretics,red,G2 Esports,FALSE,Zeri,Smolder,Vi,Kalista,Kai'Sa,Neeko,Jarvan IV,Orianna,Varus,Draven,Ahri,Rell,Gragas,K'Sante,Jax,Braum,Nautilus,Renata Glasc,Renekton,Aatrox
-558.62125,2024-03-17T18:39:00Z,Team Heretics,blue,SK Gaming,TRUE,Kalista,Ashe,Renekton,Vi,Rell,Smolder,Varus,Senna,Nautilus,Neeko,Jarvan IV,Ahri,Renata Glasc,Jax,K'Sante,Gnar,Sejuani,Gragas,Thresh,Aatrox
-557.62125,2024-03-18T16:05:00Z,Team Heretics,red,Team BDS,TRUE,Senna,Smolder,Kalista,Ashe,Vi,Olaf,Orianna,Rell,Zeri,Aphelios,Thresh,Neeko,Renekton,Gragas,Xin Zhao,Lee Sin,Nocturne,K'Sante,Sejuani,Twisted Fate
-553.62125,2024-03-22T18:26:00Z,Team Heretics,red,MAD Lions,TRUE,Kalista,Smolder,Varus,Ivern,Neeko,Vi,Senna,Orianna,Zeri,Ahri,Nautilus,Rakan,Twisted Fate,Gnar,Xin Zhao,Jarvan IV,Volibear,Jax,Gragas,Aatrox
-552.62125,2024-03-23T19:37:00Z,Team Heretics,red,Karmine Corp,TRUE,Draven,Vi,Volibear,Smolder,Varus,Kalista,Zeri,Orianna,Senna,Karma,Jarvan IV,Yasuo,Renekton,Rell,K'Sante,Gragas,Sejuani,Rakan,Olaf,Gnar
-550.62125,2024-03-25T15:54:00Z,Team Heretics,blue,GIANTX,FALSE,Rumble,Orianna,Kalista,Neeko,Ashe,Taliyah,Vi,Rell,Varus,Zeri,Annie,Karma,Gragas,Twisted Fate,Aatrox,Rakan,Nautilus,Rek'Sai,Jayce,NA
-544.62125,2024-03-31T15:01:00Z,Team Heretics,blue,Team BDS,FALSE,Ashe,Senna,Rell,Neeko,Olaf,Azir,Orianna,Zeri,Karma,Varus,Volibear,Jax,Renata Glasc,Darius,Renekton,Rakan,Nautilus,K'Sante,Alistar,Twisted Fate
-544.62125,2024-03-31T15:01:00Z,Team Heretics,blue,Team BDS,FALSE,Ashe,Senna,Rell,Neeko,Jax,Azir,Orianna,Zeri,Karma,Volibear,Kalista,Olaf,Gragas,Xin Zhao,Renata Glasc,Vi,Nautilus,Rumble,Alistar,Viego
-543.184375,2024-04-02T15:01:00Z,Team Heretics,blue,SK Gaming,FALSE,Kalista,Neeko,Twisted Fate,Nautilus,Rell,Varus,Azir,Zeri,Rakan,Jinx,Renata Glasc,Maokai,Gragas,Jayce,Rek'Sai,Renekton,Aurelion Sol,Vi,K'Sante,Gnar
-543.184375,2024-04-02T15:01:00Z,Team Heretics,red,SK Gaming,TRUE,Neeko,Kalista,Nautilus,Rell,Varus,Aurelion Sol,Rakan,Azir,Zeri,Xayah,Sejuani,Maokai,Sylas,Alistar,Jayce,Renata Glasc,Bard,Taliyah,Renekton,Rek'Sai
-543.184375,2024-04-02T15:01:00Z,Team Heretics,red,SK Gaming,TRUE,Neeko,Kalista,Nautilus,Rell,Varus,Zeri,Maokai,Azir,Jinx,Lucian,Nami,Sejuani,Jayce,Rek'Sai,Aurelion Sol,Thresh,Milio,Renekton,Corki,K'Sante
-539.184375,2024-04-06T15:01:00Z,Team Heretics,red,Fnatic,TRUE,Neeko,Ashe,Twisted Fate,Rell,Azir,Kalista,Orianna,Rek'Sai,Zeri,Jinx,Nautilus,Jarvan IV,Poppy,Braum,Vi,Rakan,Ahri,Udyr,Sejuani,Renata Glasc
-539.184375,2024-04-06T15:01:00Z,Team Heretics,blue,Fnatic,FALSE,Ashe,Rek'Sai,Vi,Nautilus,Rell,Kalista,Azir,Zeri,Taliyah,Maokai,Jinx,Jarvan IV,Thresh,Twisted Fate,Renata Glasc,Rumble,K'Sante,Aatrox,Rakan,Alistar
-539.184375,2024-04-06T15:01:00Z,Team Heretics,red,Fnatic,FALSE,Rek'Sai,Ashe,Nautilus,Vi,Kalista,Zeri,Rell,Varus,Azir,Jinx,Aurelion Sol,Sejuani,Twisted Fate,Renata Glasc,Jarvan IV,Rakan,K'Sante,Xin Zhao,Zac,Alistar
-476.310625,2024-06-08T15:10:48.039Z,Team Heretics,blue,GIANTX,TRUE,Lucian,Twisted Fate,Skarner,Senna,Rumble,Poppy,Corki,Sejuani,Kalista,Taliyah,Nautilus,Yone,Camille,Ashe,Vi,Renata Glasc,Rell,K'Sante,Xin Zhao,Zac
-475.310625,2024-06-09T15:04:00Z,Team Heretics,red,Team BDS,FALSE,Senna,Corki,Orianna,Skarner,Twisted Fate,Rumble,K'Sante,Nautilus,Varus,Rell,Jinx,Taliyah,LeBlanc,Zac,Xin Zhao,Vi,Camille,Tristana,Karthus,Ivern
-474.310625,2024-06-10T18:51:00Z,Team Heretics,blue,MAD Lions,FALSE,Twisted Fate,Orianna,Ivern,Senna,Skarner,Hwei,Corki,Vi,Taliyah,Rumble,Nautilus,Varus,Jarvan IV,Rell,Xin Zhao,Braum,Jhin,Viego,Jinx,NA
